instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
LunarLander-v2#27.142857142857142#571.4285714285714#1.0999999999999999,"[[27.34141206741333, 27.78344750404358, 28.0199773311615], [25.994505300001038, 26.483259700002236, 26.538359400001355]]","[[29.943843126296997, 34.61578154563904, 41.355143308639526], [28.27472829999897, 31.176404800000455, 37.78223520000029]]","[[31.06328511238098, 28.87438178062439, 32.290273904800415], [27.8149448999975, 26.055162700002256, 27.6085931000016]]","[[34.136759757995605, 35.82990550994873, 35.26185965538025], [29.763932599998952, 31.291106200002105, 31.119473200000357]]"
CartPole-v1#6.859999999999999#0.1#0.13#0.65#13.0,"[[29.017526626586914, 27.775487899780273, 26.814576864242554], [28.414507699999376, 27.153479399999924, 26.224437599998055]]","[[29.852150917053223, 31.130867958068848, 31.987059354782104], [29.186323699999775, 30.454975299999205, 31.29003869999724]]","[[21.04482078552246, 22.358961820602417, 22.009652853012085], [20.457875299998705, 21.75603129999945, 21.390818200001377]]","[[26.238474369049072, 26.302920818328857, 25.95254349708557], [25.63921549999941, 25.669021599998814, 25.361434499998722]]"
LunarLander-v2#15.714285714285715#0.0#0.3,"[[25.70556950569153, 25.696397304534912, 25.36310625076294], [24.94490289999885, 24.899531099999876, 24.579619600001024]]","[[27.255748748779297, 29.889938354492188, 28.453500986099243], [26.153804800000216, 28.6867319999983, 27.30206349999935]]","[[23.12002420425415, 24.994264364242554, 22.68710708618164], [22.133064799996646, 23.855777200002194, 21.560758300001908]]","[[24.948051929473877, 25.65613341331482, 25.963334560394287], [24.0377112999995, 24.726990600000136, 24.987640699997428]]"
LunarLander-v2#50.0#571.4285714285714#0.3,"[[26.557604551315308, 29.376916646957397, 25.79524850845337], [24.921176700001524, 26.361792700001388, 24.729667499999778]]","[[28.745988607406616, 29.31087327003479, 29.383747577667236], [27.6834185000007, 27.824164899997413, 28.30098100000032]]","[[22.659438133239746, 23.460591077804565, 23.50403118133545], [21.058746200000314, 22.2061532000007, 22.343534899999213]]","[[29.12285828590393, 25.5034396648407, 26.421640396118164], [27.65158280000105, 24.403210699998453, 24.713936300002388]]"
LunarLander-v2#50.0#0.0#0.5,"[[28.411118268966675, 28.948516368865967, 27.933436393737793], [26.55387619999965, 26.92651459999979, 26.124288199996954]]","[[34.61956000328064, 32.86245632171631, 29.85988759994507], [31.70857790000082, 30.880952599996817, 28.251161300002423]]","[[24.99772024154663, 25.900482416152954, 25.380191326141357], [22.41173450000133, 23.390174700001808, 23.668326999999408]]","[[29.53396201133728, 29.04705309867859, 31.503339052200317], [27.345155399998475, 26.953901900000346, 28.65032549999887]]"
LunarLander-v2#21.42857142857143#0.0#0.8999999999999999,"[[32.04901194572449, 32.54422211647034, 30.546372890472412], [28.740245299999515, 28.773095900000044, 27.509468899999774]]","[[35.225852489471436, 37.45878624916077, 35.33747577667236], [31.136502800000017, 32.766938999997365, 30.972351600001275]]","[[34.17141675949097, 31.435014963150024, 31.866393089294434], [26.54593929999828, 25.6860944, 25.5279494000024]]","[[35.18478584289551, 37.69895100593567, 36.94440746307373], [28.838550999997096, 29.85906879999675, 29.639208699998562]]"
CartPole-v1#18.62#0.7#0.13#0.35#19.0,"[[26.158548831939697, 27.03412437438965, 26.70201325416565], [25.5932352000018, 26.45724070000142, 26.130699100001948]]","[[28.6896755695343, 28.493450164794922, 28.21072268486023], [28.028161400005047, 27.822389900000417, 27.550409800001944]]","[[23.653135776519775, 22.81192374229431, 22.156749486923218], [23.009863100000075, 22.179726700000174, 21.532369300002756]]","[[24.638168334960938, 25.442336797714233, 25.00326442718506], [24.036288600000262, 24.81346869999834, 24.36474069999531]]"
LunarLander-v2#44.285714285714285#285.7142857142857#1.5,"[[24.83386754989624, 27.217783451080322, 25.9050133228302], [23.93718970000191, 26.06217490000563, 24.729324600004475]]","[[29.435056924819946, 29.87576651573181, 28.847091913223267], [28.261651400003757, 28.648078400001395, 27.62709790000372]]","[[23.621063709259033, 22.353994846343994, 26.519270420074463], [22.40425210000103, 21.25551120000455, 25.20174930000212]]","[[30.326324462890625, 26.57888102531433, 27.55335545539856], [28.56925520000368, 25.01349549999577, 26.096124099996814]]"
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.95#1.0,"[[25.873013496398926, 26.635011911392212, 26.598158836364746], [25.30667290000565, 26.058492399999523, 25.99057619999803]]","[[29.246665954589844, 30.523015022277832, 29.887738943099976], [28.597591500001727, 29.808468399998674, 29.21835519999877]]","[[21.409393072128296, 21.320393800735474, 21.381739139556885], [20.810683799994877, 20.71361099999922, 20.752490099999704]]","[[23.5169997215271, 26.77726411819458, 25.654696702957153], [22.902709800000594, 26.13847290000558, 25.026533299998846]]"
LunarLander-v2#15.714285714285715#857.1428571428571#0.3,"[[26.2450430393219, 26.729289770126343, 28.249953031539917], [25.441896700001962, 25.779593700004625, 27.232832699999562]]","[[31.635915517807007, 28.856049060821533, 27.60018754005432], [30.259075399997528, 27.59320999999909, 26.373154499997327]]","[[21.722738027572632, 24.31039595603943, 25.62350058555603], [20.651098299997102, 23.131031899996742, 24.413163200006238]]","[[26.917914390563965, 25.998940467834473, 25.958087921142578], [25.87025829999766, 24.988519700003962, 24.942389900003036]]"
CartPole-v1#12.74#1.9#0.19#0.65#1.0,"[[28.772021532058716, 24.928157091140747, 26.179447650909424], [28.135051999997813, 24.346526000001177, 25.572166700003436]]","[[28.11770987510681, 28.578511238098145, 27.985461235046387], [27.437542499996198, 27.868082300003152, 27.29905300000246]]","[[20.059718132019043, 20.815985918045044, 21.256588220596313], [19.417508200000157, 20.17324329999974, 20.602822099994228]]","[[25.335384845733643, 23.507277011871338, 23.64337182044983], [24.67828780000127, 22.87678759999835, 23.007963000003656]]"
CartPole-v1#6.859999999999999#1.9#0.01#0.05#13.0,"[[27.431143522262573, 31.40269947052002, 30.423145294189453], [26.82732709999982, 30.753701299996465, 29.802402900000743]]","[[29.865432500839233, 30.66375160217285, 30.887913703918457], [29.146798200003104, 29.948046299999987, 30.12072349999653]]","[[23.407405614852905, 24.559373140335083, 23.42694592475891], [22.749205200001597, 23.902149699999427, 22.798710299997765]]","[[27.41062355041504, 26.677380084991455, 26.383078813552856], [26.788714399997843, 26.05454450000252, 25.738629100000253]]"
LunarLander-v2#38.57142857142857#1142.857142857143#1.2999999999999998,"[[25.48910164833069, 29.28378391265869, 29.011884212493896], [24.59017909999966, 27.853214800001297, 27.48686159999488]]","[[29.805976152420044, 29.740227460861206, 28.89711022377014], [28.411477800000284, 28.532522500005143, 27.605799199998728]]","[[23.257786750793457, 22.612166166305542, 23.001638650894165], [21.818781999994826, 21.41080769999826, 21.695292100004735]]","[[27.76072359085083, 29.954039573669434, 31.15005898475647], [25.82535680000001, 27.999108399999386, 29.056349699996645]]"
CartPole-v1#0.98#1.9#0.13#0.95#13.0,"[[26.73203992843628, 26.804357767105103, 30.742788553237915], [26.151126900003874, 26.21246140000585, 30.128750099996978]]","[[30.053526878356934, 30.3986918926239, 30.235148906707764], [29.38216829999874, 29.690659400002914, 29.557597300001362]]","[[22.790034532546997, 22.045836210250854, 23.03116488456726], [22.16366779999953, 21.422204299997247, 22.379765300000145]]","[[28.36237072944641, 26.212693452835083, 25.99075937271118], [27.72114779999538, 25.590305400000943, 25.346167999996396]]"
CartPole-v1#12.74#0.1#0.13#0.65#13.0,"[[27.12984323501587, 26.77227020263672, 26.813031673431396], [26.516264500001853, 26.168311800000083, 26.207448599998315]]","[[29.952767372131348, 33.36384606361389, 30.633979558944702], [29.258293700004288, 32.586918900000455, 29.07909759999893]]","[[22.270680904388428, 20.93174695968628, 21.292323350906372], [19.939309900000808, 19.960596500000975, 20.660106799994537]]","[[25.348439693450928, 25.396334171295166, 25.740716457366943], [24.72241170000052, 24.774150199998985, 25.111403499999142]]"
MountainCar-v0#0.6#0.002428571428571429#0.00025,"[[25.386752605438232, 24.396299600601196, 27.64754867553711], [24.780997499998193, 23.793631900000037, 27.065148300003784]]","[[28.510608911514282, 28.440085887908936, 30.833780765533447], [27.725089200001094, 27.653448400000343, 30.0140109999993]]","[[22.53665041923523, 21.342712879180908, 23.696833848953247], [21.819270400003006, 20.60239790000196, 23.009956599998986]]","[[28.94749093055725, 27.08952283859253, 26.044928312301636], [28.27856019999308, 26.418212500000664, 25.36656569999468]]"
CartPole-v1#0.98#0.1#0.13#0.05#1.0,"[[27.77782416343689, 27.78620958328247, 29.402580976486206], [27.187102699994284, 27.160771299997577, 28.787359399997513]]","[[29.851648092269897, 29.677963256835938, 29.34117364883423], [29.16847279999638, 29.015556299993477, 28.67058050000196]]","[[24.500665187835693, 26.487288236618042, 23.767169713974], [23.84592070000508, 25.82533219999459, 23.125553999998374]]","[[26.091574907302856, 27.984772443771362, 26.543668031692505], [25.4890940999976, 27.357451299998502, 25.946341400005622]]"
CartPole-v1#6.859999999999999#1.9#0.19#0.05#1.0,"[[26.93105411529541, 26.471121788024902, 26.770090103149414], [26.327088799997, 25.861618299997644, 26.15893700000015]]","[[28.73052191734314, 29.25456666946411, 29.049084901809692], [28.01141490000009, 28.524303400001372, 28.293023799997172]]","[[22.84662365913391, 22.943509101867676, 25.82939052581787], [22.200897700000496, 22.274962000003143, 25.125359800003935]]","[[27.032461404800415, 24.139892101287842, 22.996734380722046], [26.282849900002475, 23.44231540000328, 22.30471630000102]]"
CartPole-v1#6.859999999999999#1.3#0.01#0.35#1.0,"[[28.73886799812317, 26.863728046417236, 26.263548135757446], [28.119169300000067, 26.2610468999992, 25.66279029999714]]","[[28.82530903816223, 29.599332332611084, 30.54310154914856], [28.16568879999977, 28.88616500000353, 29.818964300000516]]","[[21.80494236946106, 22.13282823562622, 20.917495250701904], [21.14248260000022, 21.474987199995667, 20.300859499999206]]","[[23.41544485092163, 28.11949348449707, 25.54068660736084], [22.7830466000014, 27.42413579999993, 24.881383800006006]]"
LunarLander-v2#21.42857142857143#2000.0#1.7,"[[27.95519757270813, 31.206257343292236, 29.73197603225708], [26.693477100001473, 29.26251009999396, 27.82111569999688]]","[[37.15192365646362, 30.58855938911438, 30.578068733215332], [33.809181999997236, 28.973393499996746, 28.89215349999722]]","[[28.034647464752197, 25.71130347251892, 27.78450059890747], [25.070061099999293, 23.10526419999951, 24.654222299999674]]","[[30.688100337982178, 31.759576082229614, 31.281360149383545], [27.452105199998186, 28.48944570000458, 28.25412579999829]]"
CartPole-v1#12.74#1.3#0.13#0.95#7.0,"[[26.76123070716858, 28.595102548599243, 26.566407203674316], [26.12143400000059, 27.965157299993734, 25.799346600004355]]","[[28.958600282669067, 27.74988889694214, 31.495652675628662], [28.24568310000177, 27.06035200000042, 30.67856259999826]]","[[23.80455994606018, 21.547346830368042, 22.392353296279907], [23.139424799999688, 20.887667499999225, 21.74541959999624]]","[[25.34937572479248, 24.906389236450195, 27.132238626480103], [24.62232779999613, 24.17846680000366, 26.41014140000334]]"
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.00025,"[[28.045464515686035, 24.73172879219055, 27.051027536392212], [27.388215399994806, 24.090615900000557, 26.412580099997285]]","[[30.512229442596436, 31.09134030342102, 29.23197913169861], [29.63889719999861, 30.251060299997334, 28.43926530000317]]","[[20.814120531082153, 22.14970874786377, 22.725045204162598], [20.134002700004203, 21.44133259999944, 22.042412499999045]]","[[28.770922899246216, 27.188799381256104, 27.801045179367065], [28.082114499993622, 26.434190299994953, 27.078479900003003]]"
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.00025,"[[28.694425106048584, 26.220945358276367, 25.368990182876587], [27.987920400002622, 25.51309790000232, 24.68322690000059]]","[[28.476683616638184, 30.002779006958008, 31.20228338241577], [27.600908899999922, 29.085112200002186, 30.265858300001128]]","[[22.282967567443848, 20.155578136444092, 22.35537075996399], [21.463754999997036, 19.411242700000003, 21.571908199999598]]","[[29.817370891571045, 28.029165983200073, 26.30738115310669], [29.0831743000017, 27.333441100003256, 25.64787119999528]]"
CartPole-v1#18.62#1.9#0.13#0.05#19.0,"[[28.073389291763306, 32.890814542770386, 29.232773303985596], [27.306699599997955, 32.0607772000003, 28.501179600003525]]","[[31.94381093978882, 29.824198246002197, 32.119303464889526], [31.046017399996344, 29.01468339999701, 31.252676899996004]]","[[25.337680101394653, 25.10488986968994, 22.409498691558838], [24.475532700002077, 24.19610499999544, 21.66332880000118]]","[[26.432777166366577, 26.332353353500366, 26.566447973251343], [25.73448570000619, 25.600961299998744, 25.823945899996033]]"
CartPole-v1#0.98#1.9#0.13#0.65#19.0,"[[27.00830626487732, 30.171451091766357, 27.966832637786865], [26.402807999998913, 29.427195700001903, 27.255403499999375]]","[[31.091487646102905, 30.538123607635498, 31.627459287643433], [30.387284800002817, 29.833082200006174, 30.8630462000001]]","[[24.545687913894653, 23.936768770217896, 22.36974287033081], [23.81980240000121, 23.20770739999716, 21.687163900001906]]","[[26.629953384399414, 26.714460372924805, 28.296812534332275], [25.909744800002954, 26.03923609999765, 27.541378999994777]]"
LunarLander-v2#38.57142857142857#1714.2857142857142#1.5,"[[27.19343638420105, 28.660887718200684, 28.185248374938965], [26.05177399999957, 27.031864000004134, 26.8171571999992]]","[[29.378339290618896, 28.97442889213562, 27.962523937225342], [28.036625799999456, 27.699086200002057, 26.68468810000195]]","[[22.193556308746338, 22.279139518737793, 23.615809679031372], [20.737459700001637, 20.84554560000106, 22.188037599997187]]","[[28.81313920021057, 26.98468828201294, 26.8189640045166], [26.918506299996807, 25.279217000002973, 25.322552600002382]]"
CartPole-v1#12.74#1.3#0.06999999999999999#0.35#19.0,"[[29.05059790611267, 27.034236669540405, 27.68375253677368], [28.364767500002927, 26.42441229999531, 27.061102299994673]]","[[29.78344488143921, 31.410871744155884, 32.69747352600098], [28.960739599999215, 30.593480700001237, 31.926292100004503]]","[[25.505908012390137, 25.21052575111389, 23.53840160369873], [24.648876799998106, 24.491839299997082, 22.798350599994592]]","[[26.05992865562439, 28.32449173927307, 27.36692500114441], [25.368054700003995, 27.618691700001364, 26.614102300001832]]"
CartPole-v1#0.98#1.3#0.13#0.35#19.0,"[[29.391921997070312, 29.30473256111145, 27.759992599487305], [28.782128400001966, 28.637923000002047, 27.130484200002684]]","[[31.10084819793701, 31.93591070175171, 32.4271559715271], [30.31600679999974, 31.202381800001604, 31.67191279999679]]","[[24.323477506637573, 23.681560516357422, 23.967106819152832], [23.62981420000142, 22.942581600000267, 23.227421300005517]]","[[27.739814519882202, 28.55904197692871, 27.992865562438965], [26.989468599997053, 27.846894800000882, 27.348418100002164]]"
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#13.0,"[[29.7715961933136, 28.36185097694397, 27.056440591812134], [29.06504120000318, 27.70843590000004, 26.402332900004694]]","[[28.237964153289795, 27.620363473892212, 29.161311864852905], [27.51887390000047, 26.913349700000254, 28.447835099999793]]","[[25.611535787582397, 21.66213893890381, 21.403502225875854], [24.873275900004955, 21.01113460000488, 20.714209499994467]]","[[24.348740339279175, 25.004846811294556, 25.39011549949646], [23.59520789999806, 24.31814399999712, 24.613036199996714]]"
LunarLander-v2#15.714285714285715#571.4285714285714#1.2999999999999998,"[[31.948306798934937, 32.62483358383179, 33.54145312309265], [27.954569199995603, 28.79051469999831, 29.246186500000476]]","[[36.996421813964844, 38.12801694869995, 36.42007064819336], [33.43926680000004, 32.57640960000572, 32.21251199999824]]","[[32.97859501838684, 32.245200634002686, 33.080694913864136], [26.659289999995963, 26.051777200002107, 26.119693799999368]]","[[39.823601722717285, 39.94422173500061, 35.422882080078125], [32.36422020000464, 31.97619400000258, 28.943051599999308]]"
